user,rating,comment,product_id,0,0.1,0
Betsy R.,5,"Why discontinue an all-time favorite healthful cereal, just at the moment people are trying to make better choices in the products they choose? It just doesn't make sense. Eating handfuls of Kellogg's Puffed Wheat, while listening to Baby Snooks [Fanny Brice] on the radio, is one of my earliest memories!",694,,,
Carolgaily,5,"With all the hype at the moment about reducing sugar intake, why has Puffed Wheat just vanished. It is crispy, light, tasty and you can add anything you like to it. I have eaten it all my life. I am 75, and loathe all the sugary cereals. I eat it straight from the packet, or at least I did. Please bring it back.",694,,,
P.R.A.,5,Sainsbury have Puffed wWheat 160g for 70p. Good for kidney patients due to low potassium and phosphorus.,694,,,
Maggie,5,I loved this cereal. Why do makers get rid of the good stuff. One day they're here and the next day they're gone. I spent ages looking for it. Why don't they ever bother to think about customers instead of profit. Bring back Puffed Wheat!,694,,,
Puffed Sadness,0,Loved this cereal and also the similar one that Quaker used to make. Can't find either anymore. Real shame.,694,,,
Cornpone,5,Why can't we find this Puffed Wheat?! Does anyone know? It is the only cereal I can eat! Help me out!,694,,,
Jill B.,5,"Please could you tell me why we can't find this perfect cereal anywhere now. It is the best cereal you can/could get with no sugar added, and very healthy.",694,,,
veronica a.,5,"I loved Kellogg's Puffed Wheat. I look for it, but never find it. I buy a cheap store brand version. Not as good, but better then nothing. Please, Kellogg's, listen to us.",694,,,
Mustang,5,Bring back the Puffed Wheat! We need more healthy foods with no additives. It would be popular.,694,,,
T.N.S.,5,Why has my all-time favorite disappeared from the shops in the UK? It was the only cereal recommended for babies and has so few additives and no sugar.,694,,,
solace,0,Is anyone listening out there? No one has the courage to bring this up with bigwigs at Kellogg's. BRING BACK PUFFED WHEAT!,694,,,
raeddy,5,"I can't get a straight answer from anyone! Why can't I buy Puffed Wheat in Canada. If anyone buys more Puffed Wheat, it's Canadians. Well used to! Is it the retailers or the manufactures that caused this?",694,,,
Gandershanks,5,Can't find the unsweetened Puffed Wheat anywhere. Great cereal for diabetics. Does any manufacturer think about us? I don't buy sweetened cereal. Bring it back!,694,,,
sybil,5,Where can one buy unsweetened puffed wheat in South Africa??? It is usually marketed under the name of CERIX. I can't find it anywhere!,694,,,
Toby,5,"Like many, I have not been able to find Puffed Wheat in Canada. I did find out that it is available at Wagmans in the US. I just purchased three boxes when I visited Buffalo last week and had it for breakfast today. I sure hope it makes it's way back North of the border.",694,,,
Sbill,0,In the 70's there used to be dishes in the bags of puffed wheat. Do you have anymore information about this?,694,,,
M. Walker,4,I have been searching for this cereal too. Why has such a wholesome cereal been discontinued. I do not buy cereals with added sugars.,694,,,
boots,5,Please bring back Puffed Wheat. I miss it and have been craving it so much lately.,694,,,
Zee Little Red,5,One of the few healthier choices no longer made. It seems to be the way of marketing these days!,694,,,
aces691,5,I want my puffed wheat back!,694,,,
sheckywo,5,(Team Breakfast Member)  Finished my last bag a month ago and haven't been able to find it so far - will keep looking!,694,,,
Granny57,5,I also have been unable to find Puffed Wheat cereal on store shelves. Why is this?,694,,,
Geipa,0,Why has Puffed Wheat been taken off the shelves in Canada's Grocery Stores?,694,,,
Empire,0,Stores in Canada don't seem to carry it anymore. Why is this?,694,,,
Pokie,5,(Team Breakfast Member)  I started eating puffed wheat when it cost 14 cents a box! Now I can not find a store that sells it or a place to order it!? Would order it by the case if I had an address!,694,,,
Judy W.,5,"I have been eating Kellogg's Puff Wheat forever. I have only been able to buy it at Woolworths. Yesterday, I was told that it has been taken off the market. WHY? - Judy Wilson",694,,,
Massive E.,0,"Can you still buy this cereal in England? If yes, where?",694,,,
Angelgroove,5,I need a cereal high in fiber and no iron. I have a special need and this one is rated the best for that.,694,,,
,,,,,,4.0
,,,,,,582.0
,,,,,,9.0
,,,,,,11.0
,,,,,,17.0
,,,,,,690.0
,,,,,,13.0
,,,,,,14.0
,,,,,,415.0
,,,,,,37.0
,,,,,,38.0
,,,,,,40.0
,,,,,,444.0
,,,,,,47.0
,,,,,,49.0
,,,,,,23.0
,,,,,,28.0
,,,,,,532.0
,,,,,,35.0
,,,,,,50.0
,,,,,,53.0
,,,,,,432.0
,,,,,,70.0
,,,,,,69.0
,,,,,,75.0
,,,,,,1162.0
,,,,,,78.0
,,,,,,1143.0
,,,,,,102.0
,,,,,,756.0
,,,,,,109.0
,,,,,,1309.0
,,,,,,604.0
,,,,,,431.0
,,,,,,1344.0
,,,,,,72.0
,,,,,,426.0
,,,,,,82.0
,,,,,,86.0
,,,,,,89.0
,,,,,,94.0
,,,,,,99.0
,,,,,,100.0
,,,,,,101.0
,,,,,,587.0
,,,,,,682.0
,,,,,,103.0
,,,,,,113.0
,,,,,,446.0
,,,,,,207.0
,,,,,,208.0
,,,,,,211.0
,,,,,,687.0
,,,,,,212.0
,,,,,,216.0
,,,,,,222.0
,,,,,,234.0
,,,,,,1579.0
,,,,,,241.0
,,,,,,244.0
,,,,,,247.0
,,,,,,231.0
,,,,,,709.0
,,,,,,243.0
,,,,,,249.0
,,,,,,250.0
,,,,,,301.0
,,,,,,686.0
,,,,,,317.0
,,,,,,884.0
,,,,,,1224.0
,,,,,,305.0
,,,,,,306.0
,,,,,,615.0
,,,,,,309.0
,,,,,,618.0
,,,,,,314.0
,,,,,,1500.0
,,,,,,1205.0
,,,,,,367.0
,,,,,,320.0
,,,,,,332.0
,,,,,,333.0
,,,,,,334.0
,,,,,,701.0
,,,,,,342.0
,,,,,,343.0
,,,,,,1206.0
,,,,,,348.0
,,,,,,319.0
,,,,,,331.0
,,,,,,1587.0
,,,,,,347.0
,,,,,,1008.0
,,,,,,691.0
,,,,,,351.0
,,,,,,353.0
,,,,,,364.0
,,,,,,1177.0
,,,,,,763.0
,,,,,,369.0
,,,,,,762.0
,,,,,,370.0
,,,,,,689.0
,,,,,,373.0
,,,,,,451.0
,,,,,,377.0
,,,,,,895.0
,,,,,,378.0
,,,,,,379.0
,,,,,,129.0
,,,,,,133.0
,,,,,,1167.0
,,,,,,139.0
,,,,,,140.0
,,,,,,141.0
,,,,,,1290.0
,,,,,,154.0
,,,,,,1328.0
,,,,,,161.0
,,,,,,162.0
,,,,,,1462.0
,,,,,,138.0
,,,,,,142.0
,,,,,,442.0
,,,,,,1279.0
,,,,,,144.0
,,,,,,147.0
,,,,,,542.0
,,,,,,159.0
,,,,,,165.0
,,,,,,168.0
,,,,,,1459.0
,,,,,,684.0
,,,,,,175.0
,,,,,,1004.0
,,,,,,167.0
,,,,,,1515.0
,,,,,,176.0
,,,,,,557.0
,,,,,,185.0
,,,,,,192.0
,,,,,,206.0
,,,,,,189.0
,,,,,,521.0
,,,,,,187.0
,,,,,,201.0
,,,,,,195.0
,,,,,,197.0
,,,,,,200.0
,,,,,,1078.0
,,,,,,202.0
,,,,,,252.0
,,,,,,253.0
,,,,,,717.0
,,,,,,1071.0
,,,,,,256.0
,,,,,,264.0
,,,,,,263.0
,,,,,,270.0
,,,,,,259.0
,,,,,,725.0
,,,,,,728.0
,,,,,,1292.0
,,,,,,674.0
,,,,,,276.0
,,,,,,1173.0
,,,,,,278.0
,,,,,,705.0
,,,,,,281.0
,,,,,,282.0
,,,,,,551.0
,,,,,,286.0
,,,,,,273.0
,,,,,,280.0
,,,,,,1453.0
,,,,,,740.0
,,,,,,372.0
,,,,,,284.0
,,,,,,288.0
,,,,,,290.0
,,,,,,694.0
Brad Rushing,5,My favorite cereal as a kid. I would sure love to have it back.,383,,,
Rack,5,Best cereal ever! Please bring it back!,383,,,
Paislie,5,My favorite cereal as a kid... was crushed when they discontinued it.,383,,,
Chow Hound,5,Best ever from any cereal maker.,383,,,
Vanilla,5,Loved it... my favorite of the Cap'n Crunch varieties.,383,,,
Tina,5,"I'm with everyone else! Wish they'd bring it back on the market... with the SAME recipe, of course!",383,,,
Jennifer,5,My favorite cereal of ALL TIME! I wish they would bring it back.,383,,,
LaGuy,5,Loved it (but not nearly as much Jean LaFoote's Cinnamon Crunch from Cap'n Crunch).,383,,,
meany723,5,(Team Breakfast Member)  Where can I find Vanilly Crunch cereal?,383,,,
Captain,5,This was the best cereal of all time. Just seeing pics of the boxes makes my mouth water.,383,,,
Bardamu,5,"For the love of God, bring it back!",383,,,
scubedu64,5,My favorite flavor of Cap'n Crunch ever.,383,,,
vanilly,5,(Team Breakfast Member)  I can still remember this taste! My favorite cereal! Loved this and still crave it today! Please bring it back!,383,,,
Anonymous G.,5,Absolutely agree with the comments and I'm really surprised of it's short life and that it has not been brought back in over 40 years. All about marketing I guess?,383,,,
madd russian,5,Awesome cereal! I miss it bad!,383,,,
Goto,5,It was my favorite cereal. I would love to have a bowl before my big dirt nap. Please bring it back.,383,,,
JimiMack,5,"(Team Breakfast Member)  My two favorite cereals, Vanilly Crunch and OJ's, both vanished never to return. I still see Caramel Popcorn Crunch on the market, which I won't even attempt to try. I see Vanilla Life, Vanilla Special K and many other products flavored with vanilla. Even a Vanilla Latte Pop-Tart. I'm guessing that Cap'n Crunch people don't think Vanilla cereal will sell.",383,,,
CallMeSam,5,This is the only cereal I would buy regularly... bring it back!,383,,,
Scott8,5,My favorite cereal ever! Quaker - please bring it back.,383,,,
White Whale,5,Please bring it back!,383,,,
Piper-2,0,Bring it back! Other brands are bringing back their retro products. Even if it's just a promotion for a limited time only.,383,,,
stewie dark,5,"Interesting how Cap'n Crunch has made a multitude of cereals over the years, but has failed to bring back THE greatest one of them all - Vanilly Crunch! Also interesting how no one on the internet has come up with a petition to have Quaker bring back it's greatest product.",383,,,
Captain N.,5,My all time favorite! Would LOVE to see it return one day before I croak.,383,,,
jim-11,5,Bring it back!,383,,,
StickUp4Breakfa,5,Best. Cereal. Ever. Jean LaFoot's Cinnamon Crunch was pretty amazing as well.,383,,,
Kimberly P,5,Please bring Vanilly Crunch back. It was awesome.,383,,,
ataylor08,0,I first tasted this cereal when it was introduced back in 1971/1972. I was 5 or 6 years old and loved everything Cap'n Crunch. At the top of that list was Vanilla Crunch and to this day I remember it as my all time favorite -- even above the original Cap'n Crunch cereal. I'm stunned that it was never re-introduced. I've been waiting 40 years.,383,,,
Kathy-5,5,I though this was THE BEST cereal! I have friends that agree. We miss it and wish they would bring it back!,383,,,
Missing It,5,This was the most awesome cereal. Bring it back.,383,,,
lindajo,5,(Team Breakfast Member)  My Favorite cereal! Please bring it back as it tasted in the 70's! I have never tasted a cereal that was as good as Vanilly Crunch!!,383,,,
capnpip,5,"(Team Breakfast Member)  OMG! I absolutely loved this cereal more than any other. I have been thinking about it for years and wondering how I could get Quaker to make it again. PLEASE, PLEASE BRING THIS BACK!! My daughter thinks I'm crazy. Well, wait until she tastes it. PLEASE? - Renee",383,,,
OneMoreTime,5,People go nuts over the retro revival cereals. Bring this back for a couple months and everyone wins!,383,,,
Bruzr,5,Loved Vanilly Crunch! Please bring it back!,383,,,
sp32780,5,Best cereal ever created! Maybe not by man but from a Higher Power... the Cap'n himself. I was 8 and refused to eat cereal until Cinnamon Life came out but even its earthly goodness can't compare to this cereal.,383,,,
J Rock,5,"A top-five all-time cereal for me. This and Quisp and it's remarkable the idiots at Quaker Foods who don't pull off a retro promo, let's say once a year instead of coming up with same old ideas with Cap'n Crunch. $$$$$$ Morons.",383,,,
Robnoxious,2,Bleccch!,383,,,
Sabrina,5,I want this cereal to come back! It was the best cereal ever.,383,,,
Marky,5,My favorite cereal as a kid. Would be nice to see it back again. As long as the taste is the same.,383,,,
Ernie,4,The taste of this cereal during it's time on the shelves won over a chocolate lover like me! Let's hope the Cap'n brings back Vanilly Crunch one day.,383,,,
Remember When,5,Great taste! Great cereal! Great memories!,383,,,
Frankenberry65,5,They SERIOUSLY need to bring this back. I'm constantly telling them that on their Facebook page. maybe if we get enough people to request it...,383,,,
cool c.,0,"Man, this cereal was SO FREAKIN' GOOD! Incredible taste.",383,,,
kenj,5,I love this cereal too. I am allergic to chocolate so I loved that I could have this cereal... Please please bring it back.,383,,,
fatman,5,(Team Breakfast Member)  One of the best things to eat when you had the munchies.,383,,,
oldlady504,5,I loved this cereal back when it first came out... would love to see it again... are they making it again? I can't wait for that great taste.,383,,,
jeep,5,@ SmokedHam - I do the exact same thing! I loved that stuff!,383,,,
SillyVanilly,5,I have been waiting for Vanilly to come back. I used to eat it right out of the box! No milk needed.,383,,,
SmokedHam,0,"Please bring it back. I loved it. I still, to this day, look for it when I go to the store hoping they brought it back.",383,,,
F.O.X.,5,Vanilly Crunch is my vote for the the Best Cereal Ever! Bring it back!,383,,,
nyc4life,5,"Please bring it back. This was the best tasting cereal in the world. Come on Cap'n, you're always bringing out limited edition cereals. Why not go retro?",383,,,
Chrisco,5,Bring it back! At least for a limited time. My kids are fed organic but I would make an exception for this treat from my childhood.,383,,,
vanilly lover,5,I can still remember the vanilla flavor and still crave it years later. Would definitely buy some if they made it again.,383,,,
rebel,5,I loved this cereal!,383,,,
RSL,5,"Wow. I not only remember the cereal, but I actually remember this exact prize. I haven't thought about this in decades... I wonder when that was - maybe something like 1975 or 1977? As I remember it, this was a great cereal. I'm sure if I tried it now it would taste really bad. I've built it up.",383,,,
joe55,5,(Team Breakfast Member)  Were is Vanilly Crunch? How could they stop making the best tasting cereal I have ever tasted. Bring it back please.,383,,,
Sonic,5,"BRING IT BACK!!! One of my top 3 cereals, Why captain Why?",383,,,
j.b.,5,"Just about the best cereal ever. Of course it wasn't that good for you nutritiously speaking, but it sure tasted great. I still eat the regular and peanut butter Cap'n Crunch (never liked crunchberries that much) every once in awhile and I'm in my early 50's now. If they brought the ""Blue Box"" stuff back, you could count me in as a regular customer.",383,,,
Greger,5,Please bring it back! There was none other like it!,383,,,
Mike,5,This was the best cereal I ever had. I practically lived on the stuff. I still mourn it's removal from the Cap'n Crunch line-up.,383,,,
Fresh,5,The best cereal I ever ate as a kid. I cried the day my mom went to buy more and there was none left on the shelves.,383,,,
carr61,4,(Team Breakfast Member)  Loved it!,383,,,
moonblake,5,I was trying to remember the vanilla cereal I loved as a kid and wallah here it is. We need to start writing general mills to get them to bring it back.,383,,,
mumford,5,"(Team Breakfast Member)  I LOVED this cereal, but no one seemed to remember it but me! I wish they would bring it back - I could eat it every day.",383,,,
robertn201,5,Please give me information and bring it back. robertn201@yahoo.com,383,,,
spaceace,5,This and Quisp were my favorites!!! Bring it back!!,383,,,
BB11CBS,5,This was the best Captain Crunch cereal ever. They should bring it back even if only for a limited time.,383,,,
Hammertime,0,This is/was my all-time favorite breakfast cereal. PLEASE bring it back the grocery store shelves for a retro run.,383,,,
John,5,This is the best cereal ever!! The only person I know that remembers this cereal is my wife. I can still remember the taste of the cereal today!!!,383,,,
christopher,5,This was my favorite. Wish they had it now. If u eat regular crunch with vanilla milk the taste comes close. The taste memory came back.,383,,,
They were wrong,5,"Thank you for this webpage. You have vindicated my childhood memories. Whenever I spoke of Vanilla Cap'n Crunch to my siblings, and the whale on the box, I was told I was crazy. I was 3 at the time and still remember that damn box of cereal, down to the colr and the coupon.",383,,,
,,,,,,4.0
,,,,,,582.0
,,,,,,9.0
,,,,,,11.0
,,,,,,17.0
,,,,,,690.0
,,,,,,13.0
,,,,,,14.0
,,,,,,415.0
,,,,,,37.0
,,,,,,38.0
,,,,,,40.0
,,,,,,444.0
,,,,,,47.0
,,,,,,49.0
,,,,,,23.0
,,,,,,28.0
,,,,,,532.0
,,,,,,35.0
,,,,,,50.0
,,,,,,53.0
,,,,,,432.0
,,,,,,70.0
,,,,,,69.0
,,,,,,75.0
,,,,,,1162.0
,,,,,,78.0
,,,,,,1143.0
,,,,,,102.0
,,,,,,756.0
,,,,,,109.0
,,,,,,1309.0
,,,,,,604.0
,,,,,,431.0
,,,,,,1344.0
,,,,,,72.0
,,,,,,426.0
,,,,,,82.0
,,,,,,86.0
,,,,,,89.0
,,,,,,94.0
,,,,,,99.0
,,,,,,100.0
,,,,,,101.0
,,,,,,587.0
,,,,,,682.0
,,,,,,103.0
,,,,,,113.0
,,,,,,446.0
,,,,,,207.0
,,,,,,208.0
,,,,,,211.0
,,,,,,687.0
,,,,,,212.0
,,,,,,216.0
,,,,,,222.0
,,,,,,234.0
,,,,,,1579.0
,,,,,,241.0
,,,,,,244.0
,,,,,,247.0
,,,,,,231.0
,,,,,,709.0
,,,,,,243.0
,,,,,,249.0
,,,,,,250.0
,,,,,,301.0
,,,,,,686.0
,,,,,,317.0
,,,,,,884.0
,,,,,,1224.0
,,,,,,305.0
,,,,,,306.0
,,,,,,615.0
,,,,,,309.0
,,,,,,618.0
,,,,,,314.0
